# The maternal NCO maps computed in this study are supplied in this table along with crossover recombination
# maps values based on Halldorsson:2019 (DOI:10.1126/science.aau1043).
# The data columns are as follows: 
# Chr (chromosome),
# pos (GRCh38 position of center of window),
# map (NCO map, NCOs/Mb per offspring),
# cMperMb (crossover recombination maps - Halldorsson:2019),
# DSB (DSB map, DSBs/Mb per meiosis),
# deltaDSB (NCO/CO difference map),
# oNCO (oNCO map, oNCOs/Mb per offspring).
Chr	pos	map	cMperMb	DSB	deltaDSB	oNCO
chr1	201500000	0.0222961267884067	2.553936	0.1402632271536268	-0.3790197859871987	0.0009225092250922
chr1	202500000	0.0339188113856556	3.443954	0.2045543255426224	-0.3262523132574458	0.001230012300123
chr1	203500000	0.0362851751292761	2.989309	0.2049268805171044	-0.2299338668799363	0.0011685116851168
chr1	204500000	0.0429510953772441	3.378452	0.2393734215089764	-0.2079051673843371	0.0014760147601476
chr1	205500000	0.0459254414030647	2.538577	0.2344733056122588	-0.0345815696064709	0.0013530135301353
chr1	206500000	0.0415268702131893	1.926542	0.20463832085275718	0.0529542805361895	0.0011685116851168
chr1	207500000	0.0424554942220345	1.792908	0.205680136888138	0.0996735220556795	0.0010455104551045
chr1	208500000	0.0384031664376867	1.8758	0.1911286657507468	0.0272424558513174	0.0011070110701107
chr1	209500000	0.0395549275654444	2.200948	0.2022386702617776	-0.0378839524867269	0.0014145141451414
chr1	210500000	0.024277260214766	1.489335	0.126895740859064	-0.0864813670198244	0.0011070110701107
chr1	211500000	0.0260316570299366	1.309345	0.1303135281197464	0.0125893744570598	0.0013530135301353
chr1	212500000	0.0259171195177417	1.361696	0.1309023980709668	-0.0092165040603322	0.0011685116851168
chr1	213500000	0.0324650945320624	1.676142	0.1633832181282496	-0.0004677550963421	0.0012915129151291
chr1	214500000	0.0207566786019025	1.54386	0.11390391440761	-0.1809957781785877	0.0007380073800738
chr1	215500000	0.0156176760846868	1.909329	0.1006572843387472	-0.4065552538100498	0.0007380073800738
chr1	216500000	0.015936263301533	1.89356	0.10161625320613199	-0.3945975506640621	0.0009840098400984
chr1	217500000	0.0136470951841381	2.196144	0.09851126073655239	-0.514544610325632	0.0009840098400984
chr1	218500000	0.0131058813441128	1.480588	0.0820352853764512	-0.3730764591847991	0.0007995079950799
chr1	219500000	0.0082081095121378	1.179704	0.05642651804855121	-0.4717925339595405	0.0003690036900369
chr1	220500000	0.0097572542324787	0.862359	0.0562761969299148	-0.2629322341853771	0.000430504305043
chr1	221500000	0.0080932210107262	0.934344	0.0510597640429048	-0.3823716055706112	0.000430504305043
chr1	222500000	0.0174336389647869	1.177077	0.0932760958591476	-0.1338121013484905	0.0007995079950799
chr1	223500000	0.0167483487373993	1.083774	0.0886688749495972	-0.1128946802783076	0.0006765067650676
chr1	224500000	0.0306950915489265	1.059737	0.143975106195706	0.1980843268529315	0.0010455104551045
chr1	225500000	0.043043259536247	0.89246	0.190022238144988	0.4265620555567756	0.0012915129151291
chr1	226500000	0.0451019315659618	0.841172	0.1972311662638472	0.46888406121249	0.0015375153751537
chr1	227500000	0.0447598189543885	1.017605	0.199391375817554	0.3881553837505652	0.0015375153751537
chr1	228500000	0.0306128401522651	1.238067	0.1472127006090604	0.1210347002586548	0.0011685116851168
chr1	229500000	0.0399829076920554	1.815892	0.19624947076822158	0.0635487282023664	0.0015375153751537
chr1	230500000	0.0356220051274507	1.859711	0.1796822405098028	-0.0060318342840836	0.0012915129151291
chr1	231500000	0.0322071266687747	2.139228	0.1716130666750988	-0.1257623829673139	0.0015375153751537
chr1	232500000	0.0291639190765953	2.207775	0.1608111763063812	-0.1895107106941359	0.0015375153751537
chr1	233500000	0.0273646635972061	3.036713	0.17019291438882442	-0.365366036545155	0.0018450184501845
chr1	234500000	0.0267381961700862	2.768701	0.1623268046803448	-0.3349964043717543	0.0015990159901599
chr1	235500000	0.0223639413235537	3.225335	0.1539624652942148	-0.4731309221992082	0.0013530135301353
chr1	236500000	0.0387877212583536	3.367715	0.2225051850334144	-0.2546401814469844	0.001660516605166
chr1	237500000	0.0371343225533057	3.438442	0.2173061302132228	-0.2844723591055515	0.0018450184501845
chr1	238500000	0.0354262677636501	2.782103	0.1973471310546004	-0.2071387008518093	0.0017835178351783
chr1	239500000	0.026099919789777	2.67959	0.157991479159108	-0.3311941383587814	0.0015990159901599
chr1	240500000	0.031104308674815	3.141125	0.18723973469926	-0.3238305111662007	0.001660516605166
chr1	241500000	0.0254414076325353	3.15594	0.1648844305301412	-0.4126138439734931	0.0014145141451414
chr1	242500000	0.0178509486219956	1.874672	0.10889723448798239	-0.3412368128920181	0.0008610086100861
chr1	243500000	0.0360436705053013	1.968908	0.1835528420212052	-0.0286691842571002	0.0012915129151291
chr1	244500000	0.0430123958444207	2.100995	0.2140694833776828	0.0272287795760049	0.0017835178351783
chr1	245500000	0.0525359233627524	2.048402	0.2511117334510096	0.1390095469510234	0.0023985239852398
chr1	246500000	0.0345576634273092	0.897856	0.15618777370923678	0.3300499539270141	0.0017835178351783
chr1	247500000	0.0374517872229589	0.166979	0.15314672889183562	0.8408792688811006	0.0014145141451414
chr1	248500000	0.0270741447023536	0.119676	0.1106900988094144	0.842134976674149	0.0006765067650676
chr10	500000	0.0136055236305295	0.136236	0.057146814522118	0.6748619546278498	0.0002460024600246
chr10	1500000	0.0126643465309587	0.252482	0.0557070261238348	0.4424715417660692	0.0005535055350553
chr10	2500000	0.0232112865960567	0.808576	0.1090166663842268	0.1937749983630904	0.0012915129151291
chr10	3500000	0.044030660730164	1.175511	0.199632862920656	0.3178813155658123	0.0019065190651906
chr10	4500000	0.0528129960041129	1.714712	0.2455462240164516	0.227406607969332	0.0023370233702337
chr10	5500000	0.0681631552131383	2.349962	0.3196518608525532	0.1987678233865411	0.0027675276752767
chr10	6500000	0.0533644209170083	2.872413	0.2709059436680332	-0.0213040151789304	0.0023985239852398
chr10	7500000	0.0474800370407768	3.426151	0.2584431681631072	-0.1663079778414757	0.0020910209102091
chr10	8500000	0.0211210671258473	2.285528	0.1301948285033892	-0.3543994122584527	0.0011070110701107
chr10	9500000	0.0256298535819224	1.900151	0.1405224343276896	-0.1794273307652647	0.0011070110701107
chr10	10500000	0.0312263094517117	1.555059	0.1560064178068468	0.0175688020924582	0.0014145141451414
chr10	11500000	0.0358465337848561	2.475878	0.19290369513942437	-0.1449491133787647	0.0017220172201722
chr10	12500000	0.0548788194114396	3.297049	0.2854562576457584	-0.0761058690430708	0.0023370233702337
chr10	13500000	0.0626603478244895	3.480463	0.320250651297958	-0.0370044848591102	0.0023985239852398
chr10	14500000	0.0647630707162874	3.194208	0.3229364428651496	0.022391302137608	0.0023985239852398
chr10	15500000	0.0599362424101192	2.621143	0.29216782964047683	0.0823454196170703	0.002460024600246
chr10	16500000	0.0621349536171701	2.11285	0.2907968144686804	0.2053697148214152	0.0026445264452644
chr10	17500000	0.0537904872885245	1.886561	0.252893169154098	0.1905110169087796	0.0026445264452644
chr10	18500000	0.0369535311450879	1.360162	0.1750173645803516	0.1671424709858072	0.0018450184501845
chr10	19500000	0.0191964824852627	1.144201	0.0996699499410508	-0.0721672233841157	0.001230012300123
chr10	20500000	0.017745466679169	1.043162	0.091845106716676	-0.0652734027504891	0.0008610086100861
chr10	21500000	0.0278821629802932	0.966793	0.1308645119211728	0.1960062915767813	0.0010455104551045
chr10	22500000	0.023445981023437	1.029253	0.114368984093748	0.0804554816810804	0.0007995079950799
chr10	23500000	0.0266287766829972	1.635339	0.13922188673198882	-0.0870113824703703	0.0011070110701107
chr10	24500000	0.0233705984926812	1.899594	0.1314742739707248	-0.2235443977340552	0.0010455104551045
chr10	25500000	0.0212074040836814	2.052687	0.1258833563347256	-0.3047093344083473	0.0009840098400984
chr10	26500000	0.0165178557691598	1.263646	0.0913443430766392	-0.1945701168718936	0.0006150061500615
chr10	27500000	0.0123658586318021	1.775837	0.08498017452720841	-0.4714782414388428	0.000430504305043
